           time              x              y              z             vx             vy             vz            yox            yoy            yoz             mi            Ix0            CG0             p0            Cd0            Cdb
    66.03500000 22649.18788391  9419.65007039  2714.10661671   108.87981704   -94.64135965    73.44506407    -0.14477077     0.36614043     0.78909144    19.81892976     0.03017481     0.32648867  1439.23785092     0.16988484     0.12836742
    66.04000000 22649.73217148  9419.17687491  2714.47381479   108.83521288   -94.63683216    73.43416637    -0.14481213     0.36626408     0.78931209    19.81892976     0.03017481     0.32648867  1439.22369736     0.16988412     0.12836211
    66.04500000 22650.27623604  9418.70370209  2714.84095836   108.79061173   -94.63229249    73.42325932    -0.14485352     0.36638776     0.78953283    19.81892976     0.03017481     0.32648867  1439.20954637     0.16988340     0.12835679
    66.05000000 22650.82007760  9418.23055200  2715.20804737   108.74601358   -94.62774066    73.41234293    -0.14489495     0.36651148     0.78975367    19.81892976     0.03017481     0.32648867  1439.19539796     0.16988268     0.12835148
    66.05500000 22651.36369618  9417.75742470  2715.57508177   108.70141845   -94.62317665    73.40141719    -0.14493641     0.36663523     0.78997460    19.81892976     0.03017481     0.32648867  1439.18125212     0.16988197     0.12834617
    66.06000000 22651.90709179  9417.28432026  2715.94206153   108.65682633   -94.61860047    73.39048210    -0.14497791     0.36675901     0.79019563    19.81892976     0.03017481     0.32648867  1439.16710886     0.16988125     0.12834085
    66.06500000 22652.45026445  9416.81123872  2716.30898658   108.61223723   -94.61401212    73.37953767    -0.14501944     0.36688283     0.79041676    19.81892976     0.03017481     0.32648867  1439.15296818     0.16988054     0.12833554
    66.07000000 22652.99321417  9416.33818015  2716.67585689   108.56765115   -94.60941160    73.36858389    -0.14506101     0.36700668     0.79063798    19.81892976     0.03017481     0.32648867  1439.13883008     0.16987982     0.12833023
    66.07500000 22653.53594097  9415.86514462  2717.04267240   108.52306811   -94.60479891    73.35762076    -0.14510262     0.36713057     0.79085930    19.81892976     0.03017481     0.32648867  1439.12469456     0.16987911     0.12832492
    66.08000000 22654.07844485  9415.39213219  2717.40943308   108.47848809   -94.60017406    73.34664828    -0.14514426     0.36725449     0.79108071    19.81892976     0.03017481     0.32648867  1439.11056161     0.16987840     0.12831960
    66.08500000 22654.62072585  9414.91914290  2717.77613887   108.43391111   -94.59553704    73.33566645    -0.14518594     0.36737844     0.79130222    19.81892976     0.03017481     0.32648867  1439.09643125     0.16987768     0.12831429
    66.09000000 22655.16278397  9414.44617684  2718.14278973   108.38933718   -94.59088785    73.32467527    -0.14522765     0.36750243     0.79152383    19.81892976     0.03017481     0.32648867  1439.08230347     0.16987697     0.12830898
    66.09500000 22655.70461923  9413.97323404  2718.50938561   108.34476628   -94.58622651    73.31367474    -0.14526940     0.36762645     0.79174554    19.81892976     0.03017481     0.32648867  1439.06817827     0.16987627     0.12830367
    66.10000000 22656.24623164  9413.50031459  2718.87592646   108.30019844   -94.58155300    73.30266485    -0.14531118     0.36775051     0.79196734    19.81892976     0.03017481     0.32648867  1439.05405566     0.16987556     0.12829836
    66.10500000 22656.78762122  9413.02741853  2719.24241224   108.25563364   -94.57686733    73.29164562    -0.14535300     0.36787460     0.79218923    19.81892976     0.03017481     0.32648867  1439.03993562     0.16987485     0.12829305
    66.11000000 22657.32878798  9412.55454594  2719.60884290   108.21107191   -94.57216950    73.28061703    -0.14539486     0.36799872     0.79241123    19.81892976     0.03017481     0.32648867  1439.02581818     0.16987415     0.12828774
    66.11500000 22657.86973194  9412.08169686  2719.97521840   108.16651324   -94.56745951    73.26957909    -0.14543675     0.36812288     0.79263332    19.81892976     0.03017481     0.32648867  1439.01170331     0.16987344     0.12828243
    66.12000000 22658.41045312  9411.60887136  2720.34153868   108.12195763   -94.56273736    73.25853179    -0.14547868     0.36824707     0.79285551    19.81892976     0.03017481     0.32648867  1438.99759104     0.16987274     0.12827712
    66.12500000 22658.95095152  9411.13606951  2720.70780370   108.07740509   -94.55800306    73.24747514    -0.14552064     0.36837130     0.79307780    19.81892976     0.03017481     0.32648867  1438.98348135     0.16987203     0.12827182
    66.13000000 22659.49122717  9410.66329135  2721.07401341   108.03285562   -94.55325660    73.23640914    -0.14556264     0.36849556     0.79330018    19.81892976     0.03017481     0.32648867  1438.96937424     0.16987133     0.12826651
    66.13500000 22660.03128008  9410.19053696  2721.44016777   107.98830923   -94.54849798    73.22533378    -0.14560468     0.36861985     0.79352266    19.81892976     0.03017481     0.32648867  1438.95526973     0.16987063     0.12826120
    66.14000000 22660.57111027  9409.71780639  2721.80626673   107.94376592   -94.54372721    73.21424906    -0.14564675     0.36874418     0.79374524    19.81892976     0.03017481     0.32648867  1438.94116780     0.16986993     0.12825589
    66.14500000 22661.11071775  9409.24509971  2722.17231025   107.89922570   -94.53894429    73.20315499    -0.14568886     0.36886854     0.79396792    19.81892976     0.03017481     0.32648867  1438.92706847     0.16986923     0.12825059
    66.15000000 22661.65010253  9408.77241697  2722.53829827   107.85468857   -94.53414922    73.19205156    -0.14573101     0.36899294     0.79419069    19.81892976     0.03017481     0.32648867  1438.91297172     0.16986854     0.12824528
    66.15500000 22662.18926464  9408.29975824  2722.90423075   107.81015454   -94.52934200    73.18093877    -0.14577319     0.36911737     0.79441357    19.81892976     0.03017481     0.32648867  1438.89887756     0.16986784     0.12823997
    66.16000000 22662.72820408  9407.82712357  2723.27010764   107.76562360   -94.52452263    73.16981663    -0.14581541     0.36924183     0.79463654    19.81892976     0.03017481     0.32648867  1438.88478600     0.16986714     0.12823467
    66.16500000 22663.26692088  9407.35451303  2723.63592890   107.72109576   -94.51969111    73.15868513    -0.14585767     0.36936633     0.79485961    19.81892976     0.03017481     0.32648867  1438.87069703     0.16986645     0.12822936
    66.17000000 22663.80541505  9406.88192668  2724.00169448   107.67657103   -94.51484744    73.14754427    -0.14589996     0.36949086     0.79508277    19.81892976     0.03017481     0.32648867  1438.85661065     0.16986576     0.12822406
    66.17500000 22664.34368660  9406.40936458  2724.36740433   107.63204941   -94.50999163    73.13639405    -0.14594229     0.36961543     0.79530604    19.81892976     0.03017481     0.32648867  1438.84252686     0.16986506     0.12821875
    66.18000000 22664.88173555  9405.93682678  2724.73305840   107.58753091   -94.50512368    73.12523447    -0.14598466     0.36974003     0.79552940    19.81892976     0.03017481     0.32648867  1438.82844567     0.16986437     0.12821345
    66.18500000 22665.41956191  9405.46431336  2725.09865666   107.54301553   -94.50024358    73.11406553    -0.14602706     0.36986466     0.79575286    19.81892976     0.03017481     0.32648867  1438.81436708     0.16986368     0.12820815
    66.19000000 22665.95716571  9404.99182437  2725.46419904   107.49850326   -94.49535134    73.10288723    -0.14606950     0.36998933     0.79597642    19.81892976     0.03017481     0.32648867  1438.80029108     0.16986299     0.12820284
    66.19500000 22666.49454695  9404.51935987  2725.82968551   107.45399413   -94.49044695    73.09169956    -0.14611198     0.37011403     0.79620008    19.81892976     0.03017481     0.32648867  1438.78621767     0.16986230     0.12819754
    66.20000000 22667.03170565  9404.04691992  2726.19511602   107.40948813   -94.48553043    73.08050254    -0.14615449     0.37023877     0.79642384    19.81892976     0.03017481     0.32648867  1438.77214687     0.16986162     0.12819224
    66.20500000 22667.56864183  9403.57450458  2726.56049052   107.36498526   -94.48060177    73.06929615    -0.14619704     0.37036354     0.79664769    19.81892976     0.03017481     0.32648867  1438.75807866     0.16986093     0.12818694
    66.21000000 22668.10535551  9403.10211392  2726.92580897   107.32048553   -94.47566097    73.05808041    -0.14623963     0.37048835     0.79687165    19.81892976     0.03017481     0.32648867  1438.74401305     0.16986025     0.12818163
    66.21500000 22668.64184670  9402.62974799  2727.29107131   107.27598895   -94.47070803    73.04685530    -0.14628226     0.37061319     0.79709570    19.81892976     0.03017481     0.32648867  1438.72995004     0.16985956     0.12817633
    66.22000000 22669.17811541  9402.15740686  2727.65627750   107.23149552   -94.46574296    73.03562082    -0.14632492     0.37073806     0.79731986    19.81892976     0.03017481     0.32648867  1438.71588963     0.16985888     0.12817103
    66.22500000 22669.71416166  9401.68509058  2728.02142750   107.18700523   -94.46076576    73.02437698    -0.14636762     0.37086297     0.79754411    19.81892976     0.03017481     0.32648867  1438.70183182     0.16985820     0.12816573
    66.23000000 22670.24998546  9401.21279922  2728.38652126   107.14251811   -94.45577642    73.01312378    -0.14641036     0.37098791     0.79776846    19.81892976     0.03017481     0.32648867  1438.68777662     0.16985751     0.12816043
    66.23500000 22670.78558684  9400.74053284  2728.75155873   107.09803414   -94.45077495    73.00186121    -0.14645314     0.37111289     0.79799291    19.81892976     0.03017481     0.32648867  1438.67372401     0.16985683     0.12815513
    66.24000000 22671.32096581  9400.26829149  2729.11653986   107.05355334   -94.44576134    72.99058928    -0.14649595     0.37123790     0.79821746    19.81892976     0.03017481     0.32648867  1438.65967401     0.16985616     0.12814983
    66.24500000 22671.85612238  9399.79607525  2729.48146460   107.00907571   -94.44073561    72.97930799    -0.14653880     0.37136295     0.79844211    19.81892976     0.03017481     0.32648867  1438.64562661     0.16985548     0.12814453
    66.25000000 22672.39105657  9399.32388416  2729.84633292   106.96460125   -94.43569775    72.96801732    -0.14658169     0.37148803     0.79866686    19.81892976     0.03017481     0.32648867  1438.63158182     0.16985480     0.12813924
    66.25500000 22672.92576840  9398.85171829  2730.21114476   106.92012997   -94.43064776    72.95671729    -0.14662462     0.37161314     0.79889171    19.81892976     0.03017481     0.32648867  1438.61753963     0.16985412     0.12813394
    66.26000000 22673.46025788  9398.37957770  2730.57590008   106.87566188   -94.42558565    72.94540790    -0.14666758     0.37173829     0.79911666    19.81892976     0.03017481     0.32648867  1438.60350005     0.16985345     0.12812864
    66.26500000 22673.99452502  9397.90746245  2730.94059882   106.83119696   -94.42051141    72.93408913    -0.14671058     0.37186347     0.79934171    19.81892976     0.03017481     0.32648867  1438.58946307     0.16985278     0.12812334
    66.27000000 22674.52856985  9397.43537261  2731.30524095   106.78673524   -94.41542505    72.92276100    -0.14675362     0.37198869     0.79956686    19.81892976     0.03017481     0.32648867  1438.57542871     0.16985210     0.12811805
    66.27500000 22675.06239238  9396.96330822  2731.66982642   106.74227671   -94.41032656    72.91142350    -0.14679670     0.37211394     0.79979211    19.81892976     0.03017481     0.32648867  1438.56139695     0.16985143     0.12811275
    66.28000000 22675.59599262  9396.49126936  2732.03435517   106.69782138   -94.40521596    72.90007664    -0.14683981     0.37223923     0.80001746    19.81892976     0.03017481     0.32648867  1438.54736780     0.16985076     0.12810746
    66.28500000 22676.12937060  9396.01925608  2732.39882717   106.65336925   -94.40009323    72.88872040    -0.14688297     0.37236455     0.80024291    19.81892976     0.03017481     0.32648867  1438.53334125     0.16985009     0.12810216
    66.29000000 22676.66252632  9395.54726845  2732.76324236   106.60892033   -94.39495838    72.87735480    -0.14692616     0.37248991     0.80046846    19.81892976     0.03017481     0.32648867  1438.51931732     0.16984942     0.12809687
